pair_index,max_processing_time
0,1.65228223800659
1,1.51082825660706
2,1.50263476371765
3,1.52246141433716
4,1.49237775802612
5,1.49642181396484
6,1.49556350708008
7,1.49831128120422
8,1.49726939201355
9,1.49944233894348
10,1.49096035957336
11,1.48397636413574
12,1.4667854309082
13,1.46610760688782
14,1.47173833847046
15,1.473717212677
16,1.48286104202271
17,1.49064707756042
18,1.49944710731506
19,1.47680425643921
20,1.50409984588623
21,1.4715621471405
22,1.49668169021606
23,1.49568700790405
24,1.49454832077026
25,1.48732447624207
26,1.47183418273926
27,1.47000813484192
28,1.48941278457642
29,1.46110010147095
30,1.47383332252502
31,1.47923111915588
32,1.52632617950439
33,1.48078894615173
34,1.49059391021729
35,1.47921633720398
36,1.48223686218262
37,1.49044227600098
38,1.47669816017151
39,1.51076865196228
40,1.48276209831238
41,1.47965407371521
42,1.47908520698547
43,1.48732328414917
44,1.47388315200806
45,1.48992013931274
46,1.47736692428589
47,1.49318814277649
48,1.48878622055054
49,1.49073767662048
50,1.48488283157349
51,1.51273393630981
52,1.48619651794434
53,1.50159645080566
54,1.45818829536438
55,1.47467184066772
56,1.48723554611206
57,1.51701283454895
58,1.45714068412781
59,1.50292468070984
60,1.53063774108887
61,1.4820773601532
62,1.47651529312134
63,1.48309969902039
64,1.49151086807251
65,1.48687982559204
66,1.46123147010803
67,1.46095895767212
68,1.51675415039063
69,1.51579809188843
70,1.48248171806335
71,1.51132464408875
72,1.49384450912476
73,1.54779744148254
74,1.49527263641357
75,1.49176931381226
76,1.49528884887695
77,1.49058389663696
78,1.4930636882782
79,1.49286985397339
80,1.50065755844116
81,1.4951913356781
82,1.49169492721558
83,1.51740479469299
84,1.52347373962402
85,1.4879207611084
86,1.49774861335754
87,1.50605750083923
88,1.47688913345337
89,1.48623752593994
90,1.48569273948669
91,1.51209735870361
92,1.51912593841553
93,1.52492427825928
94,1.55774617195129
95,1.53886222839356
96,1.5601065158844
97,1.58092594146729
98,1.54652452468872
99,1.55914616584778
100,1.54856777191162
101,1.54414224624634
102,1.54784083366394
103,1.56852912902832
104,1.53961586952209
105,1.54977893829346
106,1.56580018997192
107,1.57899880409241
108,1.68750762939453
109,1.54516124725342
110,1.53410840034485
111,1.55219411849976
112,1.54879975318909
113,1.54595422744751
114,1.53260326385498
115,1.53644728660584
116,1.54215979576111
117,1.53043913841248
118,1.54589891433716
119,1.5378851890564
120,1.5572988986969
121,1.59088587760925
122,1.56992363929749
123,1.53708600997925
124,1.53089189529419
125,1.54911923408508
126,1.54325032234192
127,1.54552221298218
128,1.53521680831909
129,1.53187656402588
130,1.48572611808777
131,1.48894500732422
132,1.49871897697449
133,1.50608038902283
134,1.52016806602478
135,1.49363803863525
136,1.48835039138794
137,1.50702142715454
138,1.48568391799927
139,1.49932217597961
140,1.50724267959595
141,1.50103759765625
142,1.51486539840698
143,1.51597213745117
144,1.5042564868927
145,1.51690459251404
146,1.53103637695313
147,1.50428199768066
148,1.55293083190918
149,1.50673317909241
150,1.51237535476685
151,1.49606895446777
152,1.52630472183228
153,1.50877261161804
154,1.50049686431885
155,1.52006983757019
156,1.52392363548279
157,1.52310180664063
158,1.50840306282043
159,1.51580810546875
160,1.51883578300476
161,1.50266146659851
162,1.5360426902771
163,1.56820297241211
164,1.52023386955261
165,1.52211904525757
166,1.5204656124115
167,1.51341223716736
168,1.50489854812622
169,1.50189280509949
170,1.50320196151733
171,1.50799131393433
172,1.4949004650116
173,1.52885723114014
174,1.51860284805298
175,1.51808857917786
176,1.52054929733276
177,1.51308560371399
178,1.51374697685242
179,1.50808334350586
180,1.51873302459717
181,1.49873685836792
182,1.5089168548584
183,1.49681639671326
184,1.51325082778931
185,1.49058961868286
186,1.49532032012939
187,1.49080324172974
188,1.49906849861145
189,1.48937821388245
190,1.48166465759277
191,1.49404335021973
192,1.48586368560791
193,1.49267816543579
194,1.49596261978149
195,1.4936683177948
196,1.49289798736572
197,1.48733758926392
198,1.48563933372498
199,1.49318957328796
200,1.49130725860596
201,1.4919810295105
202,1.49491429328918
203,1.49787735939026
204,1.49241280555725
205,1.49192452430725
206,1.49533629417419
207,1.49457740783691
208,1.50261688232422
209,1.49383234977722
210,1.49835586547852
211,1.50107455253601
212,1.48820066452026
213,1.49536681175232
214,1.48946523666382
215,1.47899270057678
216,1.47944521903992
217,1.47450947761536
218,1.46677446365356
219,1.47009944915771
220,1.47139239311218
221,1.5021915435791
222,1.47013139724731
223,1.52658796310425
224,1.48494696617126
225,1.50155353546143
226,1.50645351409912
227,1.5051417350769
228,1.4661180973053
229,1.48985075950623
230,1.48745012283325
231,1.51872181892395
232,1.47577381134033
233,1.58409118652344
234,1.52696418762207
235,1.49938774108887
236,1.54199075698853
237,1.57967782020569
238,1.50914859771729
239,1.50213193893433
240,1.51621985435486
241,1.56735706329346
242,1.54901647567749
243,1.54954743385315
244,1.55019807815552
245,1.57361912727356
246,1.53718495368958
247,1.5454089641571
248,1.55332732200623
249,1.53177928924561
250,1.55707311630249
251,1.52441477775574
252,1.56619882583618
253,1.55428028106689
254,1.52756094932556
255,1.53707528114319
256,1.54595541954041
257,1.53324055671692
258,1.5303225517273
259,1.54157757759094
260,1.5427873134613
261,1.57237529754639
262,1.51404857635498
263,1.52122735977173
264,1.54791903495789
265,1.54083371162415
266,1.54818964004517
267,1.53653073310852
268,1.53412890434265
269,1.55502796173096
270,1.52485752105713
271,1.53351449966431
272,1.53440380096436
273,1.53542733192444
274,1.55161619186401
275,1.54150772094727
276,1.5354220867157
277,1.53778195381165
278,1.53736066818237
279,1.54361581802368
280,1.53558230400085
281,1.52004957199097
282,1.56375312805176
283,1.58973264694214
284,1.59628105163574
285,1.63565826416016
286,1.61618757247925
287,1.59426307678223
288,1.30354380607605
,437.348443031311
