pair_index,max_processing_time
0,1.72546529769897
1,1.48745894432068
2,1.48586845397949
3,1.52139949798584
4,1.49674487113953
5,1.49890232086182
6,1.48555731773376
7,1.51025152206421
8,1.50133204460144
9,1.50101256370544
10,1.49305462837219
11,1.50123500823975
12,1.48039603233337
13,1.51478385925293
14,1.50272679328918
15,1.50203275680542
16,1.52048349380493
17,1.48500180244446
18,1.51446557044983
19,1.5199191570282
20,1.49016785621643
21,1.49331402778625
22,1.49445676803589
23,1.49530863761902
24,1.5108814239502
25,1.51148986816406
26,1.50237441062927
27,1.48612070083618
28,1.51307845115662
29,1.4744713306427
30,1.47736167907715
31,1.4984917640686
32,1.53019785881042
33,1.50660610198975
34,1.50242567062378
35,1.4959557056427
36,1.51707148551941
37,1.49341082572937
38,1.50759530067444
39,1.52751016616821
40,1.49489855766296
41,1.49110555648804
42,1.50254607200623
43,1.49461507797241
44,1.49895811080933
45,1.49496674537659
46,1.49905109405518
47,1.51212763786316
48,1.50362539291382
49,1.49900078773499
50,1.50925874710083
51,1.5508713722229
52,1.48978495597839
53,1.51930212974548
54,1.48222398757935
55,1.48131728172302
56,1.50123476982117
57,1.50799918174744
58,1.4787929058075
59,1.52170062065125
60,1.5355339050293
61,1.49375748634338
62,1.50957489013672
63,1.50268983840942
64,1.49446654319763
65,1.48513579368591
66,1.47927403450012
67,1.46659588813782
68,1.51397395133972
69,1.52246952056885
70,1.48528504371643
71,1.51431488990784
72,1.50107526779175
73,1.55276727676392
74,1.52252960205078
75,1.50219225883484
76,1.51526761054993
77,1.5025315284729
78,1.50716638565063
79,1.49792075157166
80,1.50403761863709
81,1.51114106178284
82,1.51212501525879
83,1.53824520111084
84,1.55649781227112
85,1.51010298728943
86,1.5175256729126
87,1.51848411560059
88,1.49457979202271
89,1.49045085906982
90,1.49827575683594
91,1.50804805755615
92,1.54043412208557
93,1.54084348678589
94,1.58287835121155
95,1.54180598258972
96,1.55916953086853
97,1.59460759162903
98,1.55761408805847
99,1.55712246894836
100,1.54795932769775
101,1.55281901359558
102,1.53694248199463
103,1.56544327735901
104,1.54565405845642
105,1.55487680435181
106,1.5785174369812
107,1.5785927772522
108,1.68324518203735
109,1.56079506874084
110,1.55205869674683
111,1.55530881881714
112,1.56166553497314
113,1.55939936637878
114,1.6014518737793
115,1.54904675483704
116,1.55242609977722
117,1.55399036407471
118,1.55600619316101
119,1.55721545219421
120,1.56149768829346
121,1.57548642158508
122,1.57163047790527
123,1.55404472351074
124,1.55710554122925
125,1.58077144622803
126,1.56205916404724
127,1.56059384346008
128,1.54953837394714
129,1.54233312606812
130,1.49720335006714
131,1.49669528007507
132,1.50419640541077
133,1.51047778129578
134,1.52980041503906
135,1.49901270866394
136,1.50345611572266
137,1.51184368133545
138,1.5087423324585
139,1.51208758354187
140,1.51849961280823
141,1.52696943283081
142,1.53832364082336
143,1.52780151367188
144,1.52503895759583
145,1.5254819393158
146,1.54176068305969
147,1.51433539390564
148,1.53037142753601
149,1.52321600914001
150,1.51610541343689
151,1.5067081451416
152,1.52043175697327
153,1.52872586250305
154,1.51072120666504
155,1.54051113128662
156,1.5306830406189
157,1.52826714515686
158,1.53581976890564
159,1.53431677818298
160,1.53856587409973
161,1.52187657356262
162,1.51364636421204
163,1.557044506073
164,1.54172563552856
165,1.54651236534119
166,1.52505993843079
167,1.52415633201599
168,1.51918864250183
169,1.51402950286865
170,1.52256059646606
171,1.51788401603699
172,1.52660965919495
173,1.5562539100647
174,1.53452897071838
175,1.52877378463745
176,1.54163813591003
177,1.51447653770447
178,1.51810741424561
179,1.52120471000671
180,1.53205060958862
181,1.51388239860535
182,1.54704594612122
183,1.55162382125855
184,1.58861136436462
185,1.69711327552795
186,1.69249820709229
187,1.60808897018433
188,1.50984001159668
189,1.50001072883606
190,1.50032114982605
191,1.50451254844666
192,1.49849534034729
193,1.49912047386169
194,1.57398414611816
195,1.70929622650146
196,1.53139686584473
197,1.49839329719543
198,1.49522089958191
199,1.50103497505188
200,1.50674510002136
201,1.4993040561676
202,1.49812865257263
203,1.49926590919495
204,1.59124875068665
205,1.52675199508667
206,1.49329710006714
207,1.50361728668213
208,1.50010371208191
209,1.50147533416748
210,1.50238442420959
211,1.50040102005005
212,1.50540733337402
213,1.50585198402405
214,1.60534596443176
215,1.50830125808716
216,1.48877453804016
217,1.49189567565918
218,1.48551678657532
219,1.49025130271912
220,1.48144936561584
221,1.58533906936646
222,1.60085272789001
223,1.61689901351929
224,1.79485988616943
225,1.54386043548584
226,1.51372885704041
227,1.5186619758606
228,1.493971824646
229,1.48572564125061
230,1.48670363426209
231,1.50070810317993
232,1.59878849983215
233,1.55374336242676
234,1.72620820999146
235,1.50444507598877
236,1.55562162399292
237,1.56437087059021
238,1.51724791526794
239,1.52301979064941
240,1.52398824691772
241,1.55928254127502
242,1.56665086746216
243,1.65187931060791
244,1.57405972480774
245,1.59880900382996
246,1.55431985855103
247,1.57341408729553
248,1.56121873855591
249,1.54801344871521
250,1.55702781677246
251,1.53689670562744
252,1.56609153747559
253,1.736736536026
254,1.54102778434753
255,1.55587077140808
256,1.57047414779663
257,1.54156756401062
258,1.5549201965332
259,1.53071928024292
260,1.55306005477905
261,1.5894341468811
262,1.61771297454834
263,1.55341196060181
264,1.55767917633057
265,1.54936194419861
266,1.55834650993347
267,1.55084991455078
268,1.55180525779724
269,1.56777358055115
270,1.55998659133911
271,1.55351781845093
272,1.66726875305176
273,1.54196405410767
274,1.55898976325989
275,1.56340527534485
276,1.54591989517212
277,1.53840017318726
278,1.54537987709045
279,1.55573105812073
280,1.55793404579163
281,1.60077238082886
282,1.64610648155212
283,1.59295773506165
284,1.60650038719177
285,1.63923001289368
286,1.63924694061279
287,1.61348509788513
288,1.33471131324768
,443.484925031662
