pair_index,max_processing_time
0,1.94874429702759
1,1.48778605461121
2,1.50726270675659
3,1.48567271232605
4,1.58756041526794
5,1.4834132194519
6,1.48505878448486
7,1.4882824420929
8,1.51899170875549
9,1.53468942642212
10,1.462233543396
11,1.51271748542786
12,1.49294352531433
13,1.48268628120422
14,1.4704852104187
15,1.47795414924622
16,1.49149060249329
17,1.53662180900574
18,1.52319550514221
19,1.51487517356873
20,1.49879217147827
21,1.59332275390625
22,1.53801536560059
23,1.51440644264221
24,1.53281688690186
25,1.51157736778259
26,1.50904154777527
27,1.51102328300476
28,1.513352394104
29,1.48790764808655
30,1.50271248817444
31,1.5141270160675
32,1.54050660133362
33,1.5243935585022
34,1.53343081474304
35,1.52728605270386
36,1.52843499183655
37,1.51788115501404
38,1.51462960243225
39,1.52297973632813
40,1.52022767066956
41,1.52389550209045
42,1.53303122520447
43,1.51921916007996
44,1.51965141296387
45,1.53977680206299
46,1.51737475395203
47,1.57543540000916
48,1.80730581283569
49,1.82768392562866
50,1.61563611030579
51,1.63081192970276
52,1.60796904563904
53,1.66308879852295
54,1.6451907157898
55,1.58476972579956
56,1.53421258926392
57,1.69082713127136
58,1.6479594707489
59,1.66930246353149
60,1.64132761955261
61,1.70834517478943
62,1.57041645050049
63,1.54140758514404
64,1.53459048271179
65,1.52541661262512
66,1.91762733459473
67,1.75236105918884
68,1.67275333404541
69,1.60526847839356
70,1.51658892631531
71,1.54561948776245
72,1.51977109909058
73,1.5575647354126
74,1.53008818626404
75,1.61535668373108
76,1.56344103813171
77,1.51689147949219
78,1.5175838470459
79,1.51454663276672
80,1.53804302215576
81,1.57224631309509
82,1.60088109970093
83,1.63536810874939
84,1.58970093727112
85,1.630535364151
86,1.55430483818054
87,1.53817200660706
88,1.64277768135071
89,1.79973673820496
90,1.68252277374268
91,1.58881330490112
92,1.56472396850586
93,1.56117701530457
94,1.57762050628662
95,1.56302380561829
96,1.55984854698181
97,1.57645106315613
98,1.5616888999939
99,1.58878898620606
100,1.57198166847229
101,1.56753087043762
102,1.57700037956238
103,1.58237624168396
104,1.58170461654663
105,1.5887610912323
106,1.58887696266174
107,1.58822894096375
108,1.55979776382446
109,1.56915020942688
110,1.57418608665466
111,1.5670223236084
112,1.56160402297974
113,1.576584815979
114,1.55839419364929
115,1.56190609931946
116,1.55997228622437
117,1.56567358970642
118,1.57092618942261
119,1.70106983184814
120,1.56979870796204
121,1.57356357574463
122,1.56142473220825
123,1.59073925018311
124,1.56875705718994
125,1.57127141952515
126,1.56282472610474
127,1.56996440887451
128,1.57327961921692
129,1.55966758728027
130,1.52781176567078
131,1.51260685920715
132,1.51805973052979
133,1.52071022987366
134,1.52093577384949
135,1.52294826507568
136,1.52181553840637
137,1.53379273414612
138,1.52805733680725
139,1.51911425590515
140,1.52859926223755
141,1.52677392959595
142,1.5476450920105
143,1.54008626937866
144,1.53686022758484
145,1.54378890991211
146,1.56833863258362
147,1.5346577167511
148,1.53214573860168
149,1.52050375938416
150,1.5348379611969
151,1.52003526687622
152,1.54632639884949
153,1.5347375869751
154,1.52705240249634
155,1.54444813728333
156,1.5548141002655
157,1.55479693412781
158,1.53698539733887
