pair_index,max_processing_time
0,3.03265142440796
1,2.84870290756226
2,2.84920191764832
3,2.79920029640198
4,2.8517689704895
5,2.84467124938965
6,2.83559560775757
7,2.84979677200317
8,2.82460999488831
9,2.85224556922913
10,2.82100415229797
11,2.85971784591675
12,2.79719376564026
13,2.84677648544312
14,2.83865571022034
15,2.86508560180664
16,2.89280724525452
17,2.86048150062561
18,2.87492561340332
19,2.88155746459961
20,2.82019400596619
21,2.85732650756836
22,2.85751843452454
23,2.86510705947876
24,2.84889793395996
25,2.85038614273071
26,2.82546830177307
27,2.82904076576233
28,2.80957078933716
29,2.9944920539856
30,2.90636396408081
31,2.88470435142517
32,2.87959384918213
33,2.84068059921265
34,2.8096010684967
35,2.85173773765564
36,2.85187315940857
37,2.88941025733948
38,2.85490679740906
39,2.86380863189697
40,2.8541271686554
41,2.82836651802063
42,2.86808824539185
43,2.8705780506134
44,2.86871552467346
45,2.85985541343689
46,2.8659074306488
47,2.8875629901886
48,2.98894119262695
49,2.89897751808167
50,2.94106125831604
51,2.92936706542969
52,2.87510871887207
53,2.86513543128967
54,2.89926624298096
55,2.8804202079773
56,2.90132355690002
57,2.89012002944946
58,2.8670220375061
59,2.9159414768219
60,2.90709710121155
61,2.9112548828125
62,2.91029214859009
63,2.91707134246826
64,2.91203737258911
65,2.87875604629517
66,2.83431053161621
67,2.84066390991211
68,2.87229156494141
69,2.84933543205261
70,2.90027523040772
71,2.8733217716217
72,2.89621257781982
73,2.87941956520081
74,2.84315514564514
75,2.86271262168884
76,2.84932923316956
77,2.85521483421326
78,2.89835643768311
79,2.86336326599121
80,2.83814001083374
81,2.84534931182861
82,2.8892388343811
83,2.94875574111938
84,2.85802698135376
85,2.84031558036804
86,2.86222004890442
87,2.84594202041626
88,2.86928272247314
89,2.8461856842041
90,2.90094494819641
91,2.84397912025452
92,2.87602090835571
93,2.80731630325317
94,2.81319141387939
95,2.86686205863953
96,2.92328286170959
97,2.89265179634094
98,2.87616729736328
99,2.88311982154846
100,2.83677387237549
101,2.87916827201843
102,2.85773992538452
103,2.88745832443237
104,2.87317895889282
105,2.87941026687622
106,2.87561225891113
107,2.83787870407105
108,2.88306069374084
109,2.83047437667847
110,2.83014559745789
111,2.85100412368774
112,2.84940671920776
113,2.85222220420837
114,2.81868600845337
115,2.81770205497742
116,2.86299514770508
117,2.7957456111908
118,2.81312680244446
119,2.83338069915772
120,2.8900511264801
121,2.83205986022949
122,2.85996294021606
123,2.90627384185791
124,2.92020487785339
125,2.88011407852173
126,2.88106846809387
127,2.87312054634094
128,2.93272590637207
129,2.87946677207947
130,2.90042304992676
131,2.90145921707153
132,2.91777920722961
133,2.89412593841553
134,2.9081563949585
135,2.90865206718445
136,2.89141821861267
137,2.90258812904358
138,2.8978865146637
139,2.92106604576111
140,2.96916723251343
141,2.89176106452942
142,2.92054581642151
143,2.8758533000946
144,2.92949891090393
145,3.05900430679321
146,2.55138158798218
,422.015669107437
