pair_index,max_processing_time
0,3.0276563167572
1,3.07417321205139
2,3.1442699432373
3,3.19324278831482
4,3.06218409538269
5,3.04009485244751
6,3.05991005897522
7,2.96145105361938
8,2.97141289710999
9,2.88660335540772
10,2.84149956703186
11,2.89498138427734
12,2.85347485542297
13,2.96097373962402
14,2.80370664596558
15,2.91265082359314
16,2.99475598335266
17,2.96498417854309
18,3.09073972702026
19,2.97978615760803
20,2.80939817428589
21,2.86942577362061
22,2.99055147171021
23,2.96968126296997
24,2.84457397460938
25,2.84222269058228
26,2.79912781715393
27,2.82721638679504
28,2.91835427284241
29,3.12207508087158
30,3.10104823112488
31,2.94825530052185
32,3.01548147201538
33,3.06962871551514
34,3.0040397644043
35,3.04299926757813
36,2.90291237831116
37,2.89275860786438
38,2.91989469528198
39,3.00865721702576
40,2.88593983650208
41,2.95492339134216
42,3.24267101287842
43,3.36604642868042
44,3.07054305076599
45,2.88325762748718
46,2.91030025482178
47,2.96211695671082
48,3.01376700401306
49,2.95160818099976
50,2.88642501831055
51,2.91590213775635
52,2.96418285369873
53,2.97480607032776
54,3.02995491027832
55,2.90304684638977
56,2.91673278808594
57,2.93306040763855
58,3.00403022766113
59,3.03689408302307
60,2.95999026298523
61,3.04717183113098
62,3.16748929023743
63,3.46839547157288
64,3.11412739753723
65,2.94683766365051
66,3.02689242362976
67,3.03279161453247
68,3.11939644813538
69,2.87788844108582
70,2.84494876861572
71,2.87325048446655
72,2.9415271282196
73,2.84833860397339
74,2.91912221908569
75,2.9465069770813
76,2.87012410163879
77,2.89794158935547
78,2.8952476978302
79,2.88471698760986
80,2.91676378250122
81,2.85845470428467
82,2.88315463066101
83,2.85972571372986
84,2.83925223350525
85,2.83627319335938
86,2.87444710731506
87,2.88771772384644
88,2.86733531951904
89,2.94195652008057
90,2.91789436340332
91,2.88011240959168
92,2.94038772583008
93,2.84045839309692
94,2.89684128761292
95,2.86387133598328
96,2.87844705581665
97,2.89531373977661
98,2.89714550971985
99,2.96255993843079
100,2.88482522964478
101,3.02324819564819
102,2.8995316028595
103,2.83827209472656
104,2.87478590011597
105,2.91099572181702
106,2.95116257667542
107,2.88640475273132
108,2.82900428771973
109,2.83067154884338
110,2.83415603637695
111,2.88643169403076
112,2.8276059627533
113,2.86031603813171
114,2.95428967475891
115,2.84820461273193
116,2.80572175979614
117,2.9183509349823
118,2.85778737068176
119,2.86566948890686
120,2.90943002700806
121,2.88201379776001
122,2.91831040382385
123,2.94766592979431
124,2.94998383522034
125,2.92260503768921
126,2.92231345176697
127,2.92165517807007
128,2.90389752388001
129,2.90558195114136
130,2.8718638420105
131,2.90863394737244
132,2.93699288368225
133,2.86380553245544
134,2.87496089935303
135,2.92123007774353
136,2.93070864677429
137,2.91811275482178
138,2.89331722259522
139,2.91381692886353
140,2.9710750579834
141,2.8611912727356
142,2.87888550758362
143,2.90026259422302
144,3.01478099822998
145,2.96344971656799
146,2.39377665519714
,431.631638526917
