pair_index,max_processing_time
0,2.89321160316467
1,2.81901216506958
2,2.8435480594635
3,2.8025426864624
4,2.86861348152161
5,2.82141137123108
6,2.84591627120972
7,2.79608058929443
8,2.82854318618774
9,2.81233596801758
10,2.80713438987732
11,2.79922962188721
12,2.74906182289124
13,2.82371115684509
14,2.81030321121216
15,2.85668325424194
16,2.85858297348022
17,2.81598925590515
18,2.81934833526611
19,2.82047629356384
20,2.84491014480591
21,2.87715864181519
22,2.85480928421021
23,2.82367753982544
24,2.85447597503662
25,2.85614514350891
26,2.882080078125
27,2.8314061164856
28,2.86601161956787
29,2.80916619300842
30,2.85383629798889
31,2.85175657272339
32,2.82708191871643
33,2.82810163497925
34,2.78886890411377
35,2.8452205657959
36,2.84495043754578
37,2.85977387428284
38,2.86995911598206
39,2.87026619911194
40,2.89792203903198
41,2.84698724746704
42,2.87157487869263
43,2.88836097717285
44,2.82467818260193
45,2.86922740936279
46,2.86751961708069
47,2.94382762908936
48,2.88681221008301
49,2.89454102516174
50,2.90147662162781
51,2.90329742431641
52,2.8477828502655
53,2.89010691642761
54,2.9047532081604
55,2.86174511909485
56,2.89866471290588
57,2.97716474533081
58,2.89238381385803
59,2.8871922492981
60,2.918776512146
61,2.89071297645569
62,2.8997802734375
63,2.94122743606567
64,2.89398264884949
65,2.92233777046204
66,2.84572434425354
67,2.82405591011047
68,2.88386297225952
69,2.87417078018188
70,2.83298635482788
71,2.84847450256348
72,2.87257742881775
73,2.83095121383667
74,2.86204791069031
75,2.84950876235962
76,2.81250834465027
77,2.87375688552856
78,2.86290192604065
79,2.84764766693115
80,2.88680052757263
81,2.86507725715637
82,2.8816123008728
83,2.90485382080078
84,2.86040449142456
85,2.88011002540588
86,2.90419387817383
87,2.8663923740387
88,2.96786427497864
89,2.82923936843872
90,2.82808423042297
91,2.85947608947754
92,2.85955715179443
93,2.84086871147156
94,2.85574293136597
95,2.8778018951416
96,2.83945679664612
97,2.91723561286926
98,2.89801669120789
99,2.90231537818909
100,2.89776945114136
101,2.81216549873352
102,2.90411782264709
103,2.8310911655426
104,2.88281941413879
105,2.90234851837158
106,2.82578945159912
107,2.9017128944397
108,2.87371516227722
109,2.84692215919495
110,2.87307095527649
111,2.83862090110779
112,2.86211323738098
113,2.87277436256409
114,2.85387349128723
115,2.8625476360321
116,2.84154415130615
117,2.86042904853821
118,2.79696393013001
119,2.85608172416687
120,2.91577553749084
121,2.9122211933136
122,2.93303084373474
123,2.90082621574402
124,2.8721284866333
125,2.8996434211731
126,2.94505620002747
127,2.9908938407898
128,2.90029859542847
129,2.90442085266113
130,2.86722278594971
131,2.88610124588013
132,2.87839889526367
133,2.87786769866943
134,2.86680698394775
135,2.9150447845459
136,2.86411094665527
137,2.93480062484741
138,2.8793933391571
139,2.91557240486145
140,2.92792820930481
141,2.88188862800598
142,2.90301322937012
143,2.89386439323425
144,2.97168827056885
145,3.07025742530823
146,2.37519860267639
,421.380431890488
