30fps_bend_clip_6,0003,0.413,0.086,0.622,0.962,9,0.0000
30fps_bend_clip_6,0004,0.345,0.344,0.645,0.954,1,0.0000
30fps_bend_clip_6,0004,0.345,0.344,0.645,0.954,2,0.0000
30fps_bend_clip_6,0004,0.345,0.344,0.645,0.954,3,0.0000
30fps_bend_clip_6,0004,0.345,0.344,0.645,0.954,4,0.0000
30fps_bend_clip_6,0004,0.345,0.344,0.645,0.954,5,0.0000
30fps_bend_clip_6,0004,0.345,0.344,0.645,0.954,6,0.0000
30fps_bend_clip_6,0004,0.345,0.344,0.645,0.954,7,0.0000
30fps_bend_clip_6,0004,0.345,0.344,0.645,0.954,8,0.0000
30fps_bend_clip_6,0004,0.345,0.344,0.645,0.954,9,0.0000
30fps_bend_clip_6,0005,0.366,0.160,0.631,0.985,1,0.0000
30fps_bend_clip_6,0005,0.366,0.160,0.631,0.985,2,0.0000
30fps_bend_clip_6,0005,0.366,0.160,0.631,0.985,3,0.0000
30fps_bend_clip_6,0005,0.366,0.160,0.631,0.985,4,0.0000
30fps_bend_clip_6,0005,0.366,0.160,0.631,0.985,5,0.0000
30fps_bend_clip_6,0005,0.366,0.160,0.631,0.985,6,0.0000
30fps_bend_clip_6,0005,0.366,0.160,0.631,0.985,7,0.0000
30fps_bend_clip_6,0005,0.366,0.160,0.631,0.985,8,0.0000
30fps_bend_clip_6,0005,0.366,0.160,0.631,0.985,9,0.0000
30fps_bend_clip_7,0000,0.409,0.054,0.617,0.960,1,0.0000
30fps_bend_clip_7,0000,0.409,0.054,0.617,0.960,2,0.0000
30fps_bend_clip_7,0000,0.409,0.054,0.617,0.960,3,0.0000
30fps_bend_clip_7,0000,0.409,0.054,0.617,0.960,4,0.0000
30fps_bend_clip_7,0000,0.409,0.054,0.617,0.960,5,0.0000
30fps_bend_clip_7,0000,0.409,0.054,0.617,0.960,6,0.0000
30fps_bend_clip_7,0000,0.409,0.054,0.617,0.960,7,0.0000
30fps_bend_clip_7,0000,0.409,0.054,0.617,0.960,8,0.0000
30fps_bend_clip_7,0000,0.409,0.054,0.617,0.960,9,0.0000
30fps_bend_clip_7,0001,0.409,0.056,0.617,0.962,1,0.0000
30fps_bend_clip_7,0001,0.409,0.056,0.617,0.962,2,0.0000
30fps_bend_clip_7,0001,0.409,0.056,0.617,0.962,3,0.0000
30fps_bend_clip_7,0001,0.409,0.056,0.617,0.962,4,0.0000
30fps_bend_clip_7,0001,0.409,0.056,0.617,0.962,5,0.0000
30fps_bend_clip_7,0001,0.409,0.056,0.617,0.962,6,0.0000
30fps_bend_clip_7,0001,0.409,0.056,0.617,0.962,7,0.0000
30fps_bend_clip_7,0001,0.409,0.056,0.617,0.962,8,0.0000
30fps_bend_clip_7,0001,0.409,0.056,0.617,0.962,9,0.0000
30fps_bend_clip_7,0002,0.402,0.087,0.622,0.985,1,0.0000
30fps_bend_clip_7,0002,0.402,0.087,0.622,0.985,2,0.0000
30fps_bend_clip_7,0002,0.402,0.087,0.622,0.985,3,0.0000
30fps_bend_clip_7,0002,0.402,0.087,0.622,0.985,4,0.0000
30fps_bend_clip_7,0002,0.402,0.087,0.622,0.985,5,0.0000
30fps_bend_clip_7,0002,0.402,0.087,0.622,0.985,6,0.0000
30fps_bend_clip_7,0002,0.402,0.087,0.622,0.985,7,0.0000
30fps_bend_clip_7,0002,0.402,0.087,0.622,0.985,8,0.0000
30fps_bend_clip_7,0002,0.402,0.087,0.622,0.985,9,0.0000
30fps_bend_clip_7,0003,0.360,0.321,0.637,0.996,1,0.0000
30fps_bend_clip_7,0003,0.360,0.321,0.637,0.996,2,0.0000
30fps_bend_clip_7,0003,0.360,0.321,0.637,0.996,3,0.0000
30fps_bend_clip_7,0003,0.360,0.321,0.637,0.996,4,0.0000
30fps_bend_clip_7,0003,0.360,0.321,0.637,0.996,5,0.0000
30fps_bend_clip_7,0003,0.360,0.321,0.637,0.996,6,0.0000
30fps_bend_clip_7,0003,0.360,0.321,0.637,0.996,7,0.0000
30fps_bend_clip_7,0003,0.360,0.321,0.637,0.996,8,0.0000
30fps_bend_clip_7,0003,0.360,0.321,0.637,0.996,9,0.0000
30fps_bend_clip_7,0004,0.392,0.093,0.604,0.981,1,0.0000
30fps_bend_clip_7,0004,0.392,0.093,0.604,0.981,2,0.0000
30fps_bend_clip_7,0004,0.392,0.093,0.604,0.981,3,0.0000
30fps_bend_clip_7,0004,0.392,0.093,0.604,0.981,4,0.0000
30fps_bend_clip_7,0004,0.392,0.093,0.604,0.981,5,0.0000
30fps_bend_clip_7,0004,0.392,0.093,0.604,0.981,6,0.0000
30fps_bend_clip_7,0004,0.392,0.093,0.604,0.981,7,0.0000
30fps_bend_clip_7,0004,0.392,0.093,0.604,0.981,8,0.0000
30fps_bend_clip_7,0004,0.392,0.093,0.604,0.981,9,0.0000
30fps_bend_clip_7,0005,0.433,0.033,0.636,0.988,1,0.0000
30fps_bend_clip_7,0005,0.433,0.033,0.636,0.988,2,0.0000
30fps_bend_clip_7,0005,0.433,0.033,0.636,0.988,3,0.0000
30fps_bend_clip_7,0005,0.433,0.033,0.636,0.988,4,0.0000
30fps_bend_clip_7,0005,0.433,0.033,0.636,0.988,5,0.0000
30fps_bend_clip_7,0005,0.433,0.033,0.636,0.988,6,0.0000
30fps_bend_clip_7,0005,0.433,0.033,0.636,0.988,7,0.0000
30fps_bend_clip_7,0005,0.433,0.033,0.636,0.988,8,0.0000
30fps_bend_clip_7,0005,0.433,0.033,0.636,0.988,9,0.0000
30fps_bend_clip_8,0000,0.416,0.336,0.627,0.996,1,0.0000
30fps_bend_clip_8,0000,0.416,0.336,0.627,0.996,2,0.0000
30fps_bend_clip_8,0000,0.416,0.336,0.627,0.996,3,0.0000
30fps_bend_clip_8,0000,0.416,0.336,0.627,0.996,4,0.0000
30fps_bend_clip_8,0000,0.416,0.336,0.627,0.996,5,0.0000
30fps_bend_clip_8,0000,0.416,0.336,0.627,0.996,6,0.0000
30fps_bend_clip_8,0000,0.416,0.336,0.627,0.996,7,0.0000
30fps_bend_clip_8,0000,0.416,0.336,0.627,0.996,8,0.0000
30fps_bend_clip_8,0000,0.416,0.336,0.627,0.996,9,0.0000
30fps_bend_clip_8,0001,0.420,0.385,0.627,0.994,1,0.0000
30fps_bend_clip_8,0001,0.420,0.385,0.627,0.994,2,0.0000
30fps_bend_clip_8,0001,0.420,0.385,0.627,0.994,3,0.0000
30fps_bend_clip_8,0001,0.420,0.385,0.627,0.994,4,0.0000
30fps_bend_clip_8,0001,0.420,0.385,0.627,0.994,5,0.0000
30fps_bend_clip_8,0001,0.420,0.385,0.627,0.994,6,0.0000
30fps_bend_clip_8,0001,0.420,0.385,0.627,0.994,7,0.0000
30fps_bend_clip_8,0001,0.420,0.385,0.627,0.994,8,0.0000
30fps_bend_clip_8,0001,0.420,0.385,0.627,0.994,9,0.0000
30fps_bend_clip_8,0002,0.415,0.353,0.624,0.994,1,0.0000
30fps_bend_clip_8,0002,0.415,0.353,0.624,0.994,2,0.0000
30fps_bend_clip_8,0002,0.415,0.353,0.624,0.994,3,0.0000
30fps_bend_clip_8,0002,0.415,0.353,0.624,0.994,4,0.0000
30fps_bend_clip_8,0002,0.415,0.353,0.624,0.994,5,0.0000
30fps_bend_clip_8,0002,0.415,0.353,0.624,0.994,6,0.0000
30fps_bend_clip_8,0002,0.415,0.353,0.624,0.994,7,0.0000
30fps_bend_clip_8,0002,0.415,0.353,0.624,0.994,8,0.0000
30fps_bend_clip_8,0002,0.415,0.353,0.624,0.994,9,0.0000
30fps_bend_clip_8,0003,0.425,0.164,0.649,0.990,1,0.0000
30fps_bend_clip_8,0003,0.425,0.164,0.649,0.990,2,0.0000
30fps_bend_clip_8,0003,0.425,0.164,0.649,0.990,3,0.0000
30fps_bend_clip_8,0003,0.425,0.164,0.649,0.990,4,0.0000
30fps_bend_clip_8,0003,0.425,0.164,0.649,0.990,5,0.0000
30fps_bend_clip_8,0003,0.425,0.164,0.649,0.990,6,0.0000
30fps_bend_clip_8,0003,0.425,0.164,0.649,0.990,7,0.0000
30fps_bend_clip_8,0003,0.425,0.164,0.649,0.990,8,0.0000
30fps_bend_clip_8,0003,0.425,0.164,0.649,0.990,9,0.0000
30fps_bend_clip_8,0004,0.393,0.406,0.678,0.969,1,0.0000
30fps_bend_clip_8,0004,0.393,0.406,0.678,0.969,2,0.0000
30fps_bend_clip_8,0004,0.393,0.406,0.678,0.969,3,0.0000
30fps_bend_clip_8,0004,0.393,0.406,0.678,0.969,4,0.0000
30fps_bend_clip_8,0004,0.393,0.406,0.678,0.969,5,0.0000
30fps_bend_clip_8,0004,0.393,0.406,0.678,0.969,6,0.0000
30fps_bend_clip_8,0004,0.393,0.406,0.678,0.969,7,0.0000
30fps_bend_clip_8,0004,0.393,0.406,0.678,0.969,8,0.0000
30fps_bend_clip_8,0004,0.393,0.406,0.678,0.969,9,0.0000
30fps_bend_clip_8,0005,0.392,0.363,0.688,0.985,1,0.0000
30fps_bend_clip_8,0005,0.392,0.363,0.688,0.985,2,0.0000
30fps_bend_clip_8,0005,0.392,0.363,0.688,0.985,3,0.0000
30fps_bend_clip_8,0005,0.392,0.363,0.688,0.985,4,0.0000
30fps_bend_clip_8,0005,0.392,0.363,0.688,0.985,5,0.0000
30fps_bend_clip_8,0005,0.392,0.363,0.688,0.985,6,0.0000
30fps_bend_clip_8,0005,0.392,0.363,0.688,0.985,7,0.0000
30fps_bend_clip_8,0005,0.392,0.363,0.688,0.985,8,0.0000
30fps_bend_clip_8,0005,0.392,0.363,0.688,0.985,9,0.0000
30fps_bend_clip_9,0000,0.416,0.354,0.683,0.976,1,0.0000
30fps_bend_clip_9,0000,0.416,0.354,0.683,0.976,2,0.0000
30fps_bend_clip_9,0000,0.416,0.354,0.683,0.976,3,0.0000
30fps_bend_clip_9,0000,0.416,0.354,0.683,0.976,4,0.0000
30fps_bend_clip_9,0000,0.416,0.354,0.683,0.976,5,0.0000
30fps_bend_clip_9,0000,0.416,0.354,0.683,0.976,6,0.0000
30fps_bend_clip_9,0000,0.416,0.354,0.683,0.976,7,0.0000
30fps_bend_clip_9,0000,0.416,0.354,0.683,0.976,8,0.0000
30fps_bend_clip_9,0000,0.416,0.354,0.683,0.976,9,0.0000
30fps_bend_clip_9,0001,0.417,0.356,0.683,0.978,1,0.0000
30fps_bend_clip_9,0001,0.417,0.356,0.683,0.978,2,0.0000
30fps_bend_clip_9,0001,0.417,0.356,0.683,0.978,3,0.0000
30fps_bend_clip_9,0001,0.417,0.356,0.683,0.978,4,0.0000
30fps_bend_clip_9,0001,0.417,0.356,0.683,0.978,5,0.0000
30fps_bend_clip_9,0001,0.417,0.356,0.683,0.978,6,0.0000
30fps_bend_clip_9,0001,0.417,0.356,0.683,0.978,7,0.0000
30fps_bend_clip_9,0001,0.417,0.356,0.683,0.978,8,0.0000
30fps_bend_clip_9,0001,0.417,0.356,0.683,0.978,9,0.0000
30fps_bend_clip_9,0002,0.418,0.379,0.653,0.988,1,0.0000
30fps_bend_clip_9,0002,0.418,0.379,0.653,0.988,2,0.0000
30fps_bend_clip_9,0002,0.418,0.379,0.653,0.988,3,0.0000
30fps_bend_clip_9,0002,0.418,0.379,0.653,0.988,4,0.0000
30fps_bend_clip_9,0002,0.418,0.379,0.653,0.988,5,0.0000
30fps_bend_clip_9,0002,0.418,0.379,0.653,0.988,6,0.0000
30fps_bend_clip_9,0002,0.418,0.379,0.653,0.988,7,0.0000
30fps_bend_clip_9,0002,0.418,0.379,0.653,0.988,8,0.0000
30fps_bend_clip_9,0002,0.418,0.379,0.653,0.988,9,0.0000
30fps_bend_clip_9,0003,0.413,0.406,0.604,0.990,1,0.0000
30fps_bend_clip_9,0003,0.413,0.406,0.604,0.990,2,0.0000
30fps_bend_clip_9,0003,0.413,0.406,0.604,0.990,3,0.0000
30fps_bend_clip_9,0003,0.413,0.406,0.604,0.990,4,0.0000
30fps_bend_clip_9,0003,0.413,0.406,0.604,0.990,5,0.0000
30fps_bend_clip_9,0003,0.413,0.406,0.604,0.990,6,0.0000
30fps_bend_clip_9,0003,0.413,0.406,0.604,0.990,7,0.0000
30fps_bend_clip_9,0003,0.413,0.406,0.604,0.990,8,0.0000
30fps_bend_clip_9,0003,0.413,0.406,0.604,0.990,9,0.0000
30fps_bend_clip_9,0004,0.409,0.064,0.601,0.997,1,0.0000
30fps_bend_clip_9,0004,0.409,0.064,0.601,0.997,2,0.0000
30fps_bend_clip_9,0004,0.409,0.064,0.601,0.997,3,0.0000
30fps_bend_clip_9,0004,0.409,0.064,0.601,0.997,4,0.0000
30fps_bend_clip_9,0004,0.409,0.064,0.601,0.997,5,0.0000
30fps_bend_clip_9,0004,0.409,0.064,0.601,0.997,6,0.0000
30fps_bend_clip_9,0004,0.409,0.064,0.601,0.997,7,0.0000
30fps_bend_clip_9,0004,0.409,0.064,0.601,0.997,8,0.0000
30fps_bend_clip_9,0004,0.409,0.064,0.601,0.997,9,0.0000
30fps_bend_clip_9,0005,0.453,0.024,0.641,0.986,1,0.0000
30fps_bend_clip_9,0005,0.453,0.024,0.641,0.986,2,0.0000
30fps_bend_clip_9,0005,0.453,0.024,0.641,0.986,3,0.0000
30fps_bend_clip_9,0005,0.453,0.024,0.641,0.986,4,0.0000
30fps_bend_clip_9,0005,0.453,0.024,0.641,0.986,5,0.0000
30fps_bend_clip_9,0005,0.453,0.024,0.641,0.986,6,0.0000
30fps_bend_clip_9,0005,0.453,0.024,0.641,0.986,7,0.0000
30fps_bend_clip_9,0005,0.453,0.024,0.641,0.986,8,0.0000
30fps_bend_clip_9,0005,0.453,0.024,0.641,0.986,9,0.0000
30fps_bend_clip_10,0000,0.418,0.419,0.601,0.986,1,0.0000
30fps_bend_clip_10,0000,0.418,0.419,0.601,0.986,2,0.0000
30fps_bend_clip_10,0000,0.418,0.419,0.601,0.986,3,0.0000
30fps_bend_clip_10,0000,0.418,0.419,0.601,0.986,4,0.0000
30fps_bend_clip_10,0000,0.418,0.419,0.601,0.986,5,0.0000
30fps_bend_clip_10,0000,0.418,0.419,0.601,0.986,6,0.0000
30fps_bend_clip_10,0000,0.418,0.419,0.601,0.986,7,0.0000
30fps_bend_clip_10,0000,0.418,0.419,0.601,0.986,8,0.0000
30fps_bend_clip_10,0000,0.418,0.419,0.601,0.986,9,0.0000
30fps_bend_clip_10,0001,0.423,0.415,0.602,0.985,1,0.0000
30fps_bend_clip_10,0001,0.423,0.415,0.602,0.985,2,0.0000
30fps_bend_clip_10,0001,0.423,0.415,0.602,0.985,3,0.0000
30fps_bend_clip_10,0001,0.423,0.415,0.602,0.985,4,0.0000
30fps_bend_clip_10,0001,0.423,0.415,0.602,0.985,5,0.0000
30fps_bend_clip_10,0001,0.423,0.415,0.602,0.985,6,0.0000
30fps_bend_clip_10,0001,0.423,0.415,0.602,0.985,7,0.0000
30fps_bend_clip_10,0001,0.423,0.415,0.602,0.985,8,0.0000
30fps_bend_clip_10,0001,0.423,0.415,0.602,0.985,9,0.0000
30fps_bend_clip_10,0002,0.419,0.207,0.602,0.990,1,0.0000
30fps_bend_clip_10,0002,0.419,0.207,0.602,0.990,2,0.0000
30fps_bend_clip_10,0002,0.419,0.207,0.602,0.990,3,0.0000
30fps_bend_clip_10,0002,0.419,0.207,0.602,0.990,4,0.0000
30fps_bend_clip_10,0002,0.419,0.207,0.602,0.990,5,0.0000
30fps_bend_clip_10,0002,0.419,0.207,0.602,0.990,6,0.0000
30fps_bend_clip_10,0002,0.419,0.207,0.602,0.990,7,0.0000
30fps_bend_clip_10,0002,0.419,0.207,0.602,0.990,8,0.0000
30fps_bend_clip_10,0002,0.419,0.207,0.602,0.990,9,0.0000
30fps_bend_clip_10,0003,0.420,0.029,0.627,0.997,1,0.0000
30fps_bend_clip_10,0003,0.420,0.029,0.627,0.997,2,0.0000
30fps_bend_clip_10,0003,0.420,0.029,0.627,0.997,3,0.0000
30fps_bend_clip_10,0003,0.420,0.029,0.627,0.997,4,0.0000
30fps_bend_clip_10,0003,0.420,0.029,0.627,0.997,5,0.0000
30fps_bend_clip_10,0003,0.420,0.029,0.627,0.997,6,0.0000
30fps_bend_clip_10,0003,0.420,0.029,0.627,0.997,7,0.0000
30fps_bend_clip_10,0003,0.420,0.029,0.627,0.997,8,0.0000
30fps_bend_clip_10,0003,0.420,0.029,0.627,0.997,9,0.0000
30fps_bend_clip_10,0004,0.412,0.043,0.581,0.989,1,0.0000
30fps_bend_clip_10,0004,0.412,0.043,0.581,0.989,2,0.0000
30fps_bend_clip_10,0004,0.412,0.043,0.581,0.989,3,0.0000
30fps_bend_clip_10,0004,0.412,0.043,0.581,0.989,4,0.0000
30fps_bend_clip_10,0004,0.412,0.043,0.581,0.989,5,0.0000
30fps_bend_clip_10,0004,0.412,0.043,0.581,0.989,6,0.0000
30fps_bend_clip_10,0004,0.412,0.043,0.581,0.989,7,0.0000
30fps_bend_clip_10,0004,0.412,0.043,0.581,0.989,8,0.0000
30fps_bend_clip_10,0004,0.412,0.043,0.581,0.989,9,0.0000
30fps_bend_clip_10,0005,0.420,0.136,0.656,0.999,1,0.0000
30fps_bend_clip_10,0005,0.420,0.136,0.656,0.999,2,0.0000
30fps_bend_clip_10,0005,0.420,0.136,0.656,0.999,3,0.0000
30fps_bend_clip_10,0005,0.420,0.136,0.656,0.999,4,0.0000
30fps_bend_clip_10,0005,0.420,0.136,0.656,0.999,5,0.0000
30fps_bend_clip_10,0005,0.420,0.136,0.656,0.999,6,0.0000
30fps_bend_clip_10,0005,0.420,0.136,0.656,0.999,7,0.0000
30fps_bend_clip_10,0005,0.420,0.136,0.656,0.999,8,0.0000
30fps_bend_clip_10,0005,0.420,0.136,0.656,0.999,9,0.0000
30fps_crawl_clip_6,0000,0.306,0.597,0.623,0.753,1,0.0828
30fps_crawl_clip_6,0000,0.306,0.597,0.623,0.753,2,0.2099
30fps_crawl_clip_6,0000,0.306,0.597,0.623,0.753,3,0.1249
30fps_crawl_clip_6,0000,0.306,0.597,0.623,0.753,4,0.0930
30fps_crawl_clip_6,0000,0.306,0.597,0.623,0.753,5,0.0681
30fps_crawl_clip_6,0000,0.306,0.597,0.623,0.753,6,0.0788
30fps_crawl_clip_6,0000,0.306,0.597,0.623,0.753,7,0.1410
30fps_crawl_clip_6,0000,0.306,0.597,0.623,0.753,8,0.0482
30fps_crawl_clip_6,0000,0.306,0.597,0.623,0.753,9,0.0504
30fps_crawl_clip_6,0001,0.294,0.596,0.605,0.750,1,0.0827
30fps_crawl_clip_6,0001,0.294,0.596,0.605,0.750,2,0.2096
30fps_crawl_clip_6,0001,0.294,0.596,0.605,0.750,3,0.1251
30fps_crawl_clip_6,0001,0.294,0.596,0.605,0.750,4,0.0927
30fps_crawl_clip_6,0001,0.294,0.596,0.605,0.750,5,0.0678
30fps_crawl_clip_6,0001,0.294,0.596,0.605,0.750,6,0.0780
30fps_crawl_clip_6,0001,0.294,0.596,0.605,0.750,7,0.1412
30fps_crawl_clip_6,0001,0.294,0.596,0.605,0.750,8,0.0479
30fps_crawl_clip_6,0001,0.294,0.596,0.605,0.750,9,0.0501
30fps_crawl_clip_6,0002,0.285,0.583,0.574,0.749,1,0.0834
30fps_crawl_clip_6,0002,0.285,0.583,0.574,0.749,2,0.2091
30fps_crawl_clip_6,0002,0.285,0.583,0.574,0.749,3,0.1248
30fps_crawl_clip_6,0002,0.285,0.583,0.574,0.749,4,0.0926
30fps_crawl_clip_6,0002,0.285,0.583,0.574,0.749,5,0.0686
30fps_crawl_clip_6,0002,0.285,0.583,0.574,0.749,6,0.0774
30fps_crawl_clip_6,0002,0.285,0.583,0.574,0.749,7,0.1407
30fps_crawl_clip_6,0002,0.285,0.583,0.574,0.749,8,0.0480
30fps_crawl_clip_6,0002,0.285,0.583,0.574,0.749,9,0.0502
30fps_crawl_clip_6,0003,0.278,0.617,0.582,0.751,1,0.0822
30fps_crawl_clip_6,0003,0.278,0.617,0.582,0.751,2,0.2118
30fps_crawl_clip_6,0003,0.278,0.617,0.582,0.751,3,0.1256
30fps_crawl_clip_6,0003,0.278,0.617,0.582,0.751,4,0.0933
30fps_crawl_clip_6,0003,0.278,0.617,0.582,0.751,5,0.0678
30fps_crawl_clip_6,0003,0.278,0.617,0.582,0.751,6,0.0801
30fps_crawl_clip_6,0003,0.278,0.617,0.582,0.751,7,0.1404
30fps_crawl_clip_6,0003,0.278,0.617,0.582,0.751,8,0.0484
30fps_crawl_clip_6,0003,0.278,0.617,0.582,0.751,9,0.0502
30fps_crawl_clip_6,0004,0.259,0.606,0.579,0.749,1,0.0828
30fps_crawl_clip_6,0004,0.259,0.606,0.579,0.749,2,0.2096
30fps_crawl_clip_6,0004,0.259,0.606,0.579,0.749,3,0.1251
30fps_crawl_clip_6,0004,0.259,0.606,0.579,0.749,4,0.0929
30fps_crawl_clip_6,0004,0.259,0.606,0.579,0.749,5,0.0682
30fps_crawl_clip_6,0004,0.259,0.606,0.579,0.749,6,0.0790
30fps_crawl_clip_6,0004,0.259,0.606,0.579,0.749,7,0.1413
30fps_crawl_clip_6,0004,0.259,0.606,0.579,0.749,8,0.0484
30fps_crawl_clip_6,0004,0.259,0.606,0.579,0.749,9,0.0505
30fps_crawl_clip_6,0005,0.215,0.597,0.637,0.750,1,0.0834
30fps_crawl_clip_6,0005,0.215,0.597,0.637,0.750,2,0.2077
30fps_crawl_clip_6,0005,0.215,0.597,0.637,0.750,3,0.1250
30fps_crawl_clip_6,0005,0.215,0.597,0.637,0.750,4,0.0927
30fps_crawl_clip_6,0005,0.215,0.597,0.637,0.750,5,0.0686
30fps_crawl_clip_6,0005,0.215,0.597,0.637,0.750,6,0.0773
30fps_crawl_clip_6,0005,0.215,0.597,0.637,0.750,7,0.1418
30fps_crawl_clip_6,0005,0.215,0.597,0.637,0.750,8,0.0482
30fps_crawl_clip_6,0005,0.215,0.597,0.637,0.750,9,0.0504
30fps_crawl_clip_7,0000,0.200,0.586,0.611,0.750,1,0.0844
30fps_crawl_clip_7,0000,0.200,0.586,0.611,0.750,2,0.2037
30fps_crawl_clip_7,0000,0.200,0.586,0.611,0.750,3,0.1226
30fps_crawl_clip_7,0000,0.200,0.586,0.611,0.750,4,0.0934
30fps_crawl_clip_7,0000,0.200,0.586,0.611,0.750,5,0.0705
30fps_crawl_clip_7,0000,0.200,0.586,0.611,0.750,6,0.0797
30fps_crawl_clip_7,0000,0.200,0.586,0.611,0.750,7,0.1389
30fps_crawl_clip_7,0000,0.200,0.586,0.611,0.750,8,0.0502
30fps_crawl_clip_7,0000,0.200,0.586,0.611,0.750,9,0.0524
30fps_crawl_clip_7,0001,0.200,0.586,0.609,0.750,1,0.0844
30fps_crawl_clip_7,0001,0.200,0.586,0.609,0.750,2,0.2038
30fps_crawl_clip_7,0001,0.200,0.586,0.609,0.750,3,0.1227
30fps_crawl_clip_7,0001,0.200,0.586,0.609,0.750,4,0.0934
30fps_crawl_clip_7,0001,0.200,0.586,0.609,0.750,5,0.0705
30fps_crawl_clip_7,0001,0.200,0.586,0.609,0.750,6,0.0797
30fps_crawl_clip_7,0001,0.200,0.586,0.609,0.750,7,0.1388
30fps_crawl_clip_7,0001,0.200,0.586,0.609,0.750,8,0.0502
30fps_crawl_clip_7,0001,0.200,0.586,0.609,0.750,9,0.0523
30fps_crawl_clip_7,0002,0.179,0.590,0.594,0.746,1,0.0842
30fps_crawl_clip_7,0002,0.179,0.590,0.594,0.746,2,0.2044
30fps_crawl_clip_7,0002,0.179,0.590,0.594,0.746,3,0.1238
30fps_crawl_clip_7,0002,0.179,0.590,0.594,0.746,4,0.0932
30fps_crawl_clip_7,0002,0.179,0.590,0.594,0.746,5,0.0703
30fps_crawl_clip_7,0002,0.179,0.590,0.594,0.746,6,0.0794
30fps_crawl_clip_7,0002,0.179,0.590,0.594,0.746,7,0.1387
30fps_crawl_clip_7,0002,0.179,0.590,0.594,0.746,8,0.0502
30fps_crawl_clip_7,0002,0.179,0.590,0.594,0.746,9,0.0518
30fps_crawl_clip_7,0003,0.170,0.593,0.562,0.746,1,0.0846
30fps_crawl_clip_7,0003,0.170,0.593,0.562,0.746,2,0.2028
30fps_crawl_clip_7,0003,0.170,0.593,0.562,0.746,3,0.1227
30fps_crawl_clip_7,0003,0.170,0.593,0.562,0.746,4,0.0936
30fps_crawl_clip_7,0003,0.170,0.593,0.562,0.746,5,0.0705
30fps_crawl_clip_7,0003,0.170,0.593,0.562,0.746,6,0.0796
30fps_crawl_clip_7,0003,0.170,0.593,0.562,0.746,7,0.1403
30fps_crawl_clip_7,0003,0.170,0.593,0.562,0.746,8,0.0502
30fps_crawl_clip_7,0003,0.170,0.593,0.562,0.746,9,0.0524
30fps_crawl_clip_7,0004,0.128,0.593,0.554,0.747,1,0.0844
30fps_crawl_clip_7,0004,0.128,0.593,0.554,0.747,2,0.2039
30fps_crawl_clip_7,0004,0.128,0.593,0.554,0.747,3,0.1226
30fps_crawl_clip_7,0004,0.128,0.593,0.554,0.747,4,0.0934
30fps_crawl_clip_7,0004,0.128,0.593,0.554,0.747,5,0.0709
