pair_index,max_processing_time
0,2.46681094169617
1,2.38557124137878
2,2.38773083686829
3,2.35734057426453
4,2.48110723495483
5,2.387362241745
6,2.33655047416687
7,2.24966502189636
8,2.20351767539978
9,2.18302202224731
10,2.17559552192688
11,2.27335262298584
12,2.20534467697144
13,2.2092878818512
14,2.2270040512085
15,2.15273380279541
16,2.15715742111206
17,2.26757025718689
18,2.2279839515686
19,2.19523906707764
20,2.23889923095703
21,2.21304154396057
22,2.2324492931366
23,2.23511409759522
24,2.2935254573822
25,2.23012971878052
26,2.18490409851074
27,2.18627738952637
28,2.22775506973267
29,2.21073484420776
30,2.2078537940979
31,2.32127952575684
32,2.21872186660767
33,2.2012095451355
34,2.18025803565979
35,2.20873212814331
36,2.20188903808594
37,2.33877944946289
38,2.29941082000732
39,2.19647240638733
40,2.19045472145081
41,2.21247315406799
42,2.19068050384522
43,2.23183274269104
44,2.26636004447937
45,2.18084669113159
46,2.19494128227234
47,2.17687463760376
48,2.24022793769836
49,2.25549817085266
50,2.27886343002319
51,2.336749792099
52,2.25807023048401
53,2.22623372077942
54,2.20220804214478
55,2.2352089881897
56,2.25223302841187
57,2.24423813819885
58,2.3843400478363
59,2.23693513870239
60,2.21010160446167
61,2.25245952606201
62,2.25380897521973
63,2.216637134552
64,2.31867384910584
65,2.27737426757813
66,2.26478028297424
67,2.28868317604065
68,2.2447726726532
69,2.24636244773865
70,2.25403332710266
71,2.35583758354187
72,2.26563692092896
73,2.26781678199768
74,2.29026341438293
75,2.25686192512512
76,2.2649028301239
77,2.33620238304138
78,2.28019285202026
79,2.26075839996338
80,2.26682329177856
81,2.22753977775574
82,2.30783438682556
83,2.24506044387817
84,2.38851976394653
85,2.25861477851868
86,2.24798822402954
87,2.19677400588989
88,2.20125317573547
89,2.20788812637329
90,2.21277356147766
91,2.35934996604919
92,2.22006821632385
93,2.2374255657196
94,2.23538565635681
95,2.24638891220093
96,2.26096987724304
97,2.31404757499695
98,2.21387529373169
99,2.24452304840088
100,2.23603916168213
101,2.21924448013306
102,2.28432655334473
103,2.23614621162415
104,2.35096096992493
105,2.22889065742493
106,2.2125735282898
107,2.22056293487549
108,2.22532629966736
109,2.22825288772583
110,2.23882818222046
111,2.39446520805359
112,2.22159767150879
113,2.24483990669251
114,2.25843906402588
115,2.26354503631592
116,2.24046349525452
117,2.38125109672546
118,2.22822785377502
119,2.2051727771759
120,2.2452495098114
121,2.200031042099
122,2.23437571525574
123,2.22645211219788
124,2.36138224601746
125,2.24714350700378
126,2.1990020275116
127,2.23068594932556
128,2.23643064498901
129,2.24040961265564
130,2.28786993026733
131,2.25352334976196
132,2.21326041221619
133,2.26845073699951
134,2.30688643455505
135,2.24193143844605
136,2.22512936592102
137,2.29642868041992
138,2.22575855255127
139,2.19639110565186
140,2.20161366462708
141,2.20458507537842
142,2.1948094367981
143,2.2048442363739
144,2.26744389533997
145,2.20399880409241
146,2.17303872108459
147,2.25969386100769
148,2.20621776580811
149,2.26171898841858
150,2.20048141479492
151,2.32051777839661
152,2.22670793533325
153,2.20677900314331
154,2.21166515350342
155,2.21715259552002
156,2.2206859588623
157,2.33670711517334
158,2.23904252052307
159,2.2025899887085
160,2.24427270889282
161,2.2306923866272
162,2.27691292762756
163,2.26098728179932
164,2.37026643753052
165,2.28346586227417
166,2.27358627319336
167,2.24395203590393
168,2.28079605102539
169,2.26710510253906
170,2.37441325187683
171,2.28584551811218
172,2.2753586769104
173,2.24556088447571
174,2.2399218082428
175,2.23295211791992
176,2.31954431533813
177,2.33533453941345
178,2.26647114753723
179,2.25944089889526
180,2.25610685348511
181,2.27260780334473
182,2.27538275718689
183,2.34480667114258
184,2.29397320747376
185,2.24310851097107
186,2.2212815284729
187,2.24375510215759
188,2.24622130393982
189,2.35016989707947
190,2.48063111305237
191,2.3100893497467
192,1.29875349998474
,434.471927404404
