pair_index,max_processing_time
0,4.70959877967835
1,4.60159707069397
2,4.77301716804504
3,4.5771484375
4,4.55796217918396
5,4.7953097820282
6,4.72693967819214
7,4.27403545379639
8,4.15984582901001
9,4.09417724609375
10,4.30234956741333
11,4.16794896125794
12,4.21830630302429
13,4.56372976303101
14,4.34335923194885
15,4.15781855583191
16,4.17377352714539
17,4.17819857597351
18,4.15503430366516
19,4.19405817985535
20,4.21852540969849
21,4.17574548721314
22,4.15315580368042
23,4.2187705039978
24,4.23442220687866
25,4.21198964118958
26,4.15120959281921
27,4.1755952835083
28,4.27462124824524
29,4.21013045310974
30,4.2407488822937
31,4.26131391525269
32,4.26741051673889
33,4.29161858558655
34,4.29584217071533
35,4.25455641746521
36,4.2865993976593
37,4.36975049972534
38,4.32885122299194
39,4.26257157325745
40,4.28559327125549
41,4.27643823623657
42,4.30163192749023
43,4.27167987823486
44,4.27292490005493
45,4.19654440879822
46,4.21912097930908
47,4.27323007583618
48,4.23127341270447
49,4.22531509399414
50,4.24109482765198
51,4.2457869052887
52,4.26613593101502
53,4.23936152458191
54,4.25184941291809
55,4.27278852462769
56,4.23987126350403
57,4.26359915733337
58,4.21887993812561
59,4.2256064414978
60,4.22933173179627
61,4.19940567016602
62,4.22212433815002
63,4.19381093978882
64,4.26500773429871
65,4.21382927894592
66,4.23932313919067
67,4.27387070655823
68,4.25961780548096
69,4.30694913864136
70,4.21643209457398
71,4.23579955101013
72,4.24012446403503
73,4.20484328269959
74,4.2061333656311
75,4.20337867736816
76,4.15135264396668
77,4.19385957717896
78,4.16918253898621
79,4.19418740272522
80,4.22685480117798
81,4.27990055084229
82,4.428307056427
83,4.33191108703613
84,4.29935884475708
85,4.25874209403992
86,4.26837801933289
87,4.33183169364929
88,4.30768442153931
89,4.26108646392822
90,4.28260517120361
91,4.26865220069885
92,4.30661296844482
93,4.3004105091095
94,4.27725028991699
95,4.23553991317749
96,4.51288270950317
97,3.81998658180237
,419.042922973633
