pair_index,max_processing_time
0,4.60404896736145
1,4.52807521820068
2,4.37329745292664
3,4.46817231178284
4,4.23023414611816
5,4.3636622428894
6,4.48537421226502
7,4.51637315750122
8,4.36189460754395
9,4.31943249702454
10,4.64814853668213
11,4.54480409622192
12,4.41431570053101
13,4.3836841583252
14,4.21463298797607
15,4.1633198261261
16,4.32903075218201
17,4.3696653842926
18,4.25722861289978
19,4.48034429550171
20,4.44680285453796
21,4.22520399093628
22,4.16718673706055
23,4.3812997341156
24,4.29304528236389
25,4.21353554725647
26,4.22527527809143
27,4.29556441307068
28,4.28239464759827
29,4.24468851089478
30,4.29478025436401
31,4.29803109169006
32,4.28181958198547
33,4.41170358657837
34,4.38074779510498
35,4.56561613082886
36,4.40560126304627
37,4.28973054885864
38,4.22308230400086
39,4.2643826007843
40,4.30438280105591
41,4.30782914161682
42,4.30596113204956
43,4.26339650154114
44,4.25791049003601
45,4.20674562454224
46,4.2277045249939
47,4.16425204277039
48,4.21863341331482
49,4.23643922805786
50,4.22978401184082
51,4.20837593078613
52,4.22549891471863
53,4.25637769699097
54,4.21061444282532
55,4.19842505455017
56,4.24389696121216
57,4.23434782028198
58,4.21983098983765
59,4.24189186096191
60,4.23279809951782
61,4.20635437965393
62,4.2139778137207
63,4.16700792312622
64,4.24660778045654
65,4.2462100982666
66,4.38365125656128
67,4.31677913665772
68,4.34699058532715
69,4.25552582740784
70,4.37464499473572
71,4.47304320335388
72,4.56146621704102
73,4.31599378585815
74,4.64490175247192
75,4.37737345695496
76,4.59577703475952
77,4.55191826820374
78,4.20402193069458
79,4.29293513298035
80,4.56545925140381
81,4.52230334281921
82,4.61503291130066
83,4.3770112991333
84,4.69689774513245
85,4.42765545845032
86,4.32731485366821
87,4.49096345901489
88,4.28960990905762
89,4.32886910438538
90,4.34395217895508
91,4.41878414154053
92,4.36068844795227
93,4.58399772644043
94,4.44763898849487
95,4.4841730594635
96,4.55651068687439
97,3.97740888595581
,425.830780029297
