clip,total_time,load_time,inference_time,postprocess_time,save_time
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0001.avi,7.853569746017456,0.2717585563659668,5.848202705383301,1.286712408065796,0.32735705375671387
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0002.avi,7.885812044143677,0.2709071636199951,5.872927904129028,1.3128206729888916,0.31277942657470703
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0004.avi,7.7615883350372314,0.21758437156677246,5.840876817703247,1.2958645820617676,0.29340124130249023
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0003.avi,7.806024074554443,0.21210002899169922,5.8442511558532715,1.326333999633789,0.3023974895477295
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0005.avi,7.658830165863037,0.21162152290344238,5.707250118255615,1.338836669921875,0.2922494411468506
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0006.avi,7.683732986450195,0.21933531761169434,5.644160032272339,1.4021334648132324,0.30206823348999023
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0007.avi,7.660781383514404,0.18034148216247559,5.665134906768799,1.4106545448303223,0.29944491386413574
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0008.avi,7.666593074798584,0.14982390403747559,5.6961829662323,1.3979902267456055,0.2977285385131836
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0009.avi,7.715131521224976,0.13268446922302246,5.735226392745972,1.4313414096832275,0.3052842617034912
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0010.avi,7.76433801651001,0.13597536087036133,5.785784482955933,1.4147405624389648,0.3036763668060303
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0011.avi,7.640465021133423,0.12741637229919434,5.7604429721832275,1.3354599475860596,0.3221249580383301
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0012.avi,7.737422466278076,0.15462064743041992,5.75970458984375,1.3682303428649902,0.3317863941192627
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0013.avi,7.6762590408325195,0.18541431427001953,5.652026176452637,1.4174308776855469,0.326829195022583
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0014.avi,7.708494186401367,0.21771621704101562,5.494637727737427,1.555243730545044,0.3364551067352295
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0016.avi,7.822144985198975,0.21341872215270996,5.76378321647644,1.422919511795044,0.3031044006347656
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0015.avi,7.854322910308838,0.21329832077026367,5.806114912033081,1.4295463562011719,0.2994096279144287
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0018.avi,7.862708330154419,0.2059934139251709,5.893991470336914,1.35768461227417,0.2940335273742676
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0017.avi,7.862993001937866,0.21520471572875977,5.889739513397217,1.34385085105896,0.29593801498413086
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0020.avi,7.923385381698608,0.2219526767730713,5.929121971130371,1.336733341217041,0.31002068519592285
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0019.avi,7.923614740371704,0.2153921127319336,5.948928356170654,1.3436145782470703,0.2997913360595703
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0021.avi,7.662192344665527,0.2153944969177246,5.697397708892822,1.346560001373291,0.30513834953308105
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0022.avi,7.791469097137451,0.21686673164367676,5.804586172103882,1.3603181838989258,0.3050990104675293
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0023.avi,7.622074842453003,0.20282268524169922,5.694166421890259,1.337522268295288,0.29143595695495605
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0024.avi,7.696177244186401,0.19582676887512207,5.732040643692017,1.357250452041626,0.2993452548980713
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0025.avi,7.719841241836548,0.20879220962524414,5.757877349853516,1.351595163345337,0.30438971519470215
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0026.avi,7.774604558944702,0.2105255126953125,5.781843185424805,1.3549962043762207,0.30835914611816406
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0027.avi,7.709062576293945,0.1252880096435547,5.770539999008179,1.4059529304504395,0.29853296279907227
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0028.avi,7.709599494934082,0.15365266799926758,5.7887067794799805,1.3341059684753418,0.3252098560333252
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0029.avi,7.805229187011719,0.1357426643371582,5.864411115646362,1.394700527191162,0.3054022789001465
/home/wxn/PycharmProjects/MENGProject/input/2024_11_08_15:09_observation_1/clip_0030.avi,7.832112550735474,0.1389174461364746,5.80586576461792,1.4025335311889648,0.36312317848205566
